9/25/17,18:10:43.200Z,-5.9298,106.3876,150.05,5.1,us2000aufz,"10km ENE of Langgen, Indonesia",earthquake
9/25/17,18:08:16.961Z,37.1281,-116.7339,3.6,0,nn00606966,"24km N of Beatty, Nevada",earthquake
9/25/17,17:58:04.340Z,46.3168333,-111.6156667,-2,1.36,mb80257639,"7km W of Townsend, Montana",quarry blast
9/25/17,17:57:16.653Z,59.6743,-153.0973,107.6,1.9,ak16903579,"72km W of Anchor Point, Alaska",earthquake
9/25/17,17:52:58.670Z,36.2123337,-120.7851639,7.74,2.12,nc72898821,"30km E of King City, California",earthquake
9/25/17,17:45:24.966Z,38.9155,-119.6601,10.4,0.6,nn00606974,"7km ENE of Gardnerville Ranchos, Nevada",earthquake
9/25/17,17:43:12.020Z,46.8648333,-112.5291667,9.12,0.88,mb80257634,"15km SE of Lincoln, Montana",earthquake
9/25/17,17:38:11.820Z,40.4414,-127.3303,11.43,3,us2000auf8,"260km W of Ferndale, California",earthquake
9/25/17,17:33:18.240Z,46.8633333,-112.5215,11.27,0.85,mb80257629,"15km SE of Lincoln, Montana",earthquake
9/25/17,17:29:58.640Z,46.8663333,-112.5258333,9.78,0.85,mb80257624,"15km SE of Lincoln, Montana",earthquake
9/25/17,17:28:16.580Z,33.4866667,-116.7971667,3.04,2.11,ci38010336,"8km NE of Aguanga, CA",earthquake
9/25/17,17:18:41.040Z,33.9928333,-116.9765,17.48,1.58,ci38010328,"7km N of Beaumont, CA",earthquake
9/25/17,17:06:42.120Z,46.2101667,-122.204,3.59,0.23,uw61333591,"38km NNE of Amboy, Washington",earthquake
9/25/17,17:01:55.100Z,38.8370018,-122.7878342,2.27,0.91,nc72898796,"5km WNW of Cobb, California",earthquake
9/25/17,16:56:52.790Z,33.2561667,-116.3715,8.06,0.74,ci38010304,"0km E of Borrego Springs, CA",earthquake
9/25/17,16:51:34.025Z,39.6584,-120.6766,10.6,0.4,nn00606972,"16km NE of Downieville, California",earthquake
9/25/17,16:50:39.400Z,46.865,-112.5245,9.69,0.76,mb80257619,"15km SE of Lincoln, Montana",earthquake
9/25/17,16:46:52.234Z,37.4071,-116.5439,12.2,0,nn00606968,"58km NNE of Beatty, Nevada",earthquake
9/25/17,16:41:07.280Z,40.2886667,-121.6793333,4.66,1.48,nc72898791,"28km SE of Shingletown, California",earthquake
9/25/17,16:35:22.020Z,35.7568321,-120.3180008,11.8,1.76,nc72898786,"12km NNE of Shandon, California",earthquake
9/25/17,16:27:33.926Z,36.7414,-115.9129,8.9,-0.1,nn00606965,"59km N of Pahrump, Nevada",earthquake
9/25/17,16:17:10.040Z,38.7981682,-122.8123322,2.69,1.22,nc72898781,"5km WNW of The Geysers, California",earthquake
9/25/17,15:49:26.600Z,33.8603333,-116.8565,14.35,0.54,ci38010256,"8km SSE of Banning, CA",earthquake
9/25/17,15:48:24.500Z,46.896,-112.5346667,11.48,1.3,mb80257609,"12km ESE of Lincoln, Montana",earthquake
9/25/17,15:46:46.140Z,46.867,-112.5318333,11.31,1.12,mb80257604,"15km SE of Lincoln, Montana",earthquake
9/25/17,15:45:35.957Z,62.0385,-150.851,58.1,1.8,ak16902391,"50km SW of Talkeetna, Alaska",earthquake
9/25/17,15:31:53.900Z,33.4513333,-116.4516667,10.99,0.65,ci38010232,"23km NNW of Borrego Springs, CA",earthquake
9/25/17,15:27:03.664Z,60.4015,-143.1162,0,1.4,ak16901812,"53km NW of Cape Yakataga, Alaska",earthquake
9/25/17,15:24:48.540Z,46.1816667,-122.204,4.66,0.6,uw61333566,"35km NNE of Amboy, Washington",earthquake
